Id,Category,bert,xlnet,roberta
23832,0,15,15,15
23833,0,22,22,5
23834,0,16,16,16
23835,0,19,19,19
23836,0,27,27,27
23837,0,26,26,26
23838,0,19,19,19
23839,0,14,22,22
23840,0,8,11,11
23841,0,19,19,19
23842,0,19,19,19
23843,0,19,19,19
23844,0,5,5,5
23845,0,16,16,16
23846,0,16,16,16
23847,0,26,26,26
23848,0,19,19,19
23849,0,26,26,26
23850,0,19,19,19
23851,0,19,19,19
23852,0,19,19,16
23853,0,19,19,19
23854,0,25,25,25
23855,0,11,11,11
23856,0,14,14,14
23857,0,27,27,27
23858,0,19,19,19
23859,0,20,20,20
23860,0,19,19,19
23861,0,19,19,19
23862,0,24,24,13
23863,0,24,24,24
23864,0,19,19,19
23865,0,25,25,18
23866,0,26,26,26
23867,0,19,19,19
23868,0,22,22,22
23869,0,6,6,6
23870,0,24,24,24
23871,0,26,26,26
23872,0,19,19,19
23873,0,19,19,19
23874,0,6,6,15
23875,0,19,19,19
23876,0,19,19,19
23877,0,1,1,1
23878,0,22,22,22
23879,0,1,1,1
23880,0,20,20,20
23881,0,19,6,6
23882,0,25,25,25
23883,0,20,20,20
23884,0,26,26,26
23885,0,19,19,19
23886,0,3,3,3
23887,0,26,26,26
23888,0,20,20,20
23889,0,19,19,19
23890,0,19,19,19
23891,0,20,20,20
23892,0,26,26,26
23893,0,19,19,19
23894,0,24,24,24
23895,0,11,14,11
23896,0,19,19,19
23897,0,22,22,22
23898,0,25,25,25
23899,0,23,26,26
23900,0,24,24,25
23901,0,1,1,1
23902,0,9,9,9
23903,0,18,18,18
23904,0,20,20,20
23905,0,26,26,26
23906,0,22,22,22
23907,0,19,19,19
23908,0,15,15,15
23909,0,26,26,26
23910,0,20,20,20
23911,0,19,19,25
23912,0,1,1,1
23913,0,19,19,19
23914,0,16,16,16
23915,0,25,25,25
23916,0,19,19,19
23917,0,26,26,26
23918,0,22,22,22
23919,0,19,19,19
23920,0,19,19,19
23921,0,8,8,8
23922,0,15,15,15
23923,0,19,19,19
23924,0,19,19,19
23925,0,19,19,19
23926,0,19,19,19
23927,0,19,19,19
23928,0,20,20,20
23929,0,22,22,22
23930,0,19,19,19
23931,0,19,19,19
23932,0,19,19,19
23933,0,19,19,19
23934,0,18,18,18
23935,0,24,13,24
23936,0,19,19,19
23937,0,20,20,20
23938,0,15,15,15
23939,0,16,16,16
23940,0,11,11,11
23941,0,26,26,26
23942,0,6,6,6
23943,0,26,26,26
23944,0,22,22,22
23945,0,19,19,19
23946,0,26,26,26
23947,0,19,19,19
23948,0,8,8,8
23949,0,1,14,1
23950,0,19,19,19
23951,0,22,22,22
23952,0,25,25,25
23953,0,20,20,20
23954,0,3,19,3
23955,0,22,22,22
23956,0,22,22,22
23957,0,26,26,26
23958,0,26,26,26
23959,0,6,6,6
23960,0,6,6,6
23961,0,19,19,0
23962,0,19,19,19
23963,0,19,19,19
23964,0,17,17,17
23965,0,20,20,20
23966,0,16,16,16
23967,0,19,19,19
23968,0,27,27,27
23969,0,3,3,3
23970,0,20,20,20
23971,0,9,9,9
23972,0,18,18,18
23973,0,22,22,22
23974,0,24,24,24
23975,0,19,19,19
23976,0,8,8,8
23977,0,22,22,22
23978,0,19,19,19
23979,0,0,0,0
23980,0,19,19,19
23981,0,22,19,15
23982,0,20,20,20
23983,0,20,20,20
23984,0,19,19,19
23985,0,19,19,19
23986,0,26,26,9
23987,0,1,1,14
23988,0,8,8,8
23989,0,3,1,3
23990,0,16,16,16
23991,0,26,26,26
23992,0,19,19,19
23993,0,16,11,8
23994,0,11,11,11
23995,0,25,25,25
23996,0,27,27,27
23997,0,19,19,19
23998,0,8,8,8
23999,0,8,8,8
24000,0,8,8,8
24001,0,8,8,8
24002,0,8,8,8
24003,0,18,18,18
24004,0,8,17,11
24005,0,19,19,19
24006,0,19,19,19
24007,0,26,26,26
24008,0,5,5,5
24009,0,8,8,8
24010,0,25,25,25
24011,0,19,19,19
24012,0,15,15,15
24013,0,19,19,19
24014,0,6,6,6
24015,0,14,14,14
24016,0,26,26,26
24017,0,11,11,11
24018,0,19,19,19
24019,0,19,19,19
24020,0,15,15,15
24021,0,14,11,14
24022,0,26,26,26
24023,0,19,19,19
24024,0,16,16,16
24025,0,4,4,4
24026,0,19,19,19
24027,0,18,18,18
24028,0,6,6,6
24029,0,25,25,25
24030,0,1,1,1
24031,0,11,11,11
24032,0,24,24,24
24033,0,19,19,19
24034,0,11,11,11
24035,0,11,11,11
24036,0,22,22,22
24037,0,11,11,11
24038,0,22,22,22
24039,0,20,20,20
24040,0,19,22,19
24041,0,19,19,19
24042,0,19,19,19
24043,0,26,26,26
24044,0,16,16,16
24045,0,11,11,11
24046,0,24,9,13
24047,0,26,26,26
24048,0,12,12,12
24049,0,6,6,6
24050,0,18,18,18
24051,0,3,3,3
24052,0,6,6,6
24053,0,20,20,20
24054,0,26,26,26
24055,0,26,26,26
24056,0,22,22,22
24057,0,20,5,5
24058,0,8,8,19
24059,0,19,19,19
24060,0,11,11,11
24061,0,27,27,27
24062,0,19,19,19
24063,0,15,15,15
24064,0,19,19,19
24065,0,3,3,3
24066,0,19,19,19
24067,0,6,6,6
24068,0,24,24,19
24069,0,18,18,18
24070,0,10,10,6
24071,0,26,26,26
24072,0,5,5,5
24073,0,19,20,20
24074,0,26,26,26
24075,0,19,19,19
24076,0,20,26,24
24077,0,26,26,26
24078,0,10,10,10
24079,0,19,19,19
24080,0,15,15,15
24081,0,22,22,22
24082,0,26,26,26
24083,0,11,19,11
24084,0,19,19,19
24085,0,19,26,19
24086,0,19,19,19
24087,0,19,19,19
24088,0,19,19,19
24089,0,19,19,19
24090,0,22,22,22
24091,0,24,20,24
24092,0,19,19,19
24093,0,20,20,20
24094,0,11,11,11
24095,0,19,19,19
24096,0,19,19,19
24097,0,17,17,17
24098,0,26,26,26
24099,0,13,13,13
24100,0,1,1,1
24101,0,16,16,16
24102,0,19,22,19
24103,0,19,16,16
24104,0,6,19,6
24105,0,22,22,22
24106,0,19,19,19
24107,0,3,3,3
24108,0,3,3,3
24109,0,19,19,19
24110,0,13,6,13
24111,0,19,19,19
24112,0,19,11,11
24113,0,6,26,26
24114,0,19,19,19
24115,0,18,18,18
24116,0,5,5,5
24117,0,19,19,19
24118,0,11,11,11
24119,0,11,11,11
24120,0,19,19,19
24121,0,3,3,3
24122,0,20,20,20
24123,0,3,13,26
24124,0,24,24,22
24125,0,19,19,19
24126,0,12,12,12
24127,0,22,22,22
24128,0,19,19,19
24129,0,20,20,20
24130,0,26,26,26
24131,0,20,20,20
24132,0,0,0,0
24133,0,19,19,19
24134,0,25,25,25
24135,0,19,19,19
24136,0,26,9,26
24137,0,27,27,27
24138,0,6,6,6
24139,0,11,27,11
24140,0,20,20,20
24141,0,11,11,11
24142,0,19,19,3
24143,0,19,19,19
24144,0,19,19,19
24145,0,19,19,19
24146,0,5,5,5
24147,0,19,19,19
24148,0,25,25,25
24149,0,19,19,19
24150,0,22,22,22
24151,0,19,19,19
24152,0,20,20,20
24153,0,19,19,19
24154,0,26,26,26
24155,0,15,15,15
24156,0,19,19,19
24157,0,19,19,19
24158,0,19,19,19
24159,0,26,26,26
24160,0,9,9,9
24161,0,19,19,19
24162,0,19,19,19
24163,0,19,19,19
24164,0,0,0,0
24165,0,26,26,26
24166,0,6,6,6
24167,0,20,20,20
24168,0,19,19,19
24169,0,19,19,19
24170,0,5,5,5
24171,0,6,6,6
24172,0,19,19,19
24173,0,18,18,18
24174,0,26,26,26
24175,0,19,19,19
24176,0,20,20,20
24177,0,19,19,19
24178,0,1,7,1
24179,0,26,26,26
24180,0,19,19,19
24181,0,26,26,26
24182,0,26,26,26
24183,0,19,19,19
24184,0,26,26,26
24185,0,19,19,19
24186,0,18,18,18
24187,0,25,25,25
24188,0,19,13,13
24189,0,20,20,20
24190,0,20,20,20
24191,0,5,5,5
24192,0,16,16,16
24193,0,19,19,19
24194,0,3,3,14
24195,0,6,6,6
24196,0,19,19,19
24197,0,19,19,19
24198,0,20,20,20
24199,0,20,20,20
24200,0,11,14,11
24201,0,16,16,16
24202,0,19,19,19
24203,0,26,26,26
24204,0,19,19,19
24205,0,19,19,19
24206,0,6,6,6
24207,0,22,6,22
24208,0,5,5,5
24209,0,19,19,19
24210,0,19,19,19
24211,0,19,19,19
24212,0,6,6,6
24213,0,19,19,19
24214,0,3,3,3
24215,0,3,3,3
24216,0,19,19,19
24217,0,19,19,19
24218,0,6,1,4
24219,0,22,22,22
24220,0,18,18,18
24221,0,26,26,26
24222,0,5,5,5
24223,0,19,19,19
24224,0,5,5,5
24225,0,11,22,14
24226,0,3,3,3
24227,0,16,16,16
24228,0,20,20,20
24229,0,13,13,13
24230,0,11,11,11
24231,0,19,19,19
24232,0,6,6,6
24233,0,3,3,3
24234,0,11,11,11
24235,0,19,19,19
24236,0,6,6,6
24237,0,24,24,3
24238,0,19,19,19
24239,0,19,19,19
24240,0,19,19,19
24241,0,26,26,26
24242,0,8,8,8
24243,0,18,18,18
24244,0,19,15,24
24245,0,22,19,19
24246,0,15,15,15
24247,0,16,16,16
24248,0,19,19,19
24249,0,19,19,19
24250,0,18,18,18
24251,0,16,16,16
24252,0,6,6,6
24253,0,3,3,3
24254,0,0,0,0
24255,0,19,19,19
24256,0,25,25,25
24257,0,25,25,25
24258,0,3,3,3
24259,0,5,5,5
24260,0,22,22,22
24261,0,19,19,19
24262,0,19,19,19
24263,0,24,24,24
24264,0,6,6,6
24265,0,26,26,26
24266,0,22,22,22
24267,0,9,9,9
24268,0,5,5,3
24269,0,19,19,19
24270,0,17,17,17
24271,0,26,26,26
24272,0,1,1,1
24273,0,11,11,11
24274,0,19,19,19
24275,0,5,5,5
24276,0,19,19,19
24277,0,19,19,19
24278,0,19,19,19
24279,0,20,20,5
24280,0,19,19,19
24281,0,16,16,16
24282,0,19,19,19
24283,0,19,19,3
24284,0,19,19,19
24285,0,19,19,19
24286,0,20,20,20
24287,0,19,19,19
24288,0,19,19,19
24289,0,11,11,11
24290,0,11,11,11
24291,0,22,22,22
24292,0,9,9,9
24293,0,26,26,26
24294,0,19,19,19
24295,0,20,20,20
24296,0,11,11,11
24297,0,26,26,26
24298,0,19,19,19
24299,0,1,1,1
24300,0,3,3,3
24301,0,26,26,26
24302,0,11,11,11
24303,0,6,6,6
24304,0,22,22,22
24305,0,19,19,19
24306,0,14,14,14
24307,0,19,19,19
24308,0,19,19,19
24309,0,19,19,19
24310,0,22,22,22
24311,0,2,3,2
24312,0,18,18,18
24313,0,19,19,19
24314,0,20,20,20
24315,0,20,20,20
24316,0,15,15,15
24317,0,20,20,20
24318,0,19,19,19
24319,0,19,19,19
24320,0,25,25,25
24321,0,25,25,25
24322,0,24,24,24
24323,0,22,22,22
24324,0,24,13,24
24325,0,24,24,24
24326,0,19,19,19
24327,0,24,24,24
24328,0,19,19,19
24329,0,11,11,11
24330,0,14,14,14
24331,0,5,5,5
24332,0,3,3,3
24333,0,20,20,20
24334,0,12,12,12
24335,0,24,19,19
24336,0,26,9,26
24337,0,22,22,22
24338,0,26,26,26
24339,0,27,27,27
24340,0,19,19,19
24341,0,19,19,19
24342,0,19,19,19
24343,0,24,24,24
24344,0,12,12,12
24345,0,19,19,26
24346,0,26,26,26
24347,0,19,19,19
24348,0,19,19,19
24349,0,19,19,19
24350,0,19,19,19
24351,0,11,11,14
24352,0,19,6,6
24353,0,11,11,11
24354,0,20,20,20
24355,0,19,19,19
24356,0,20,20,20
24357,0,19,19,19
24358,0,26,26,26
24359,0,3,26,9
24360,0,8,8,8
24361,0,11,11,11
24362,0,19,19,19
24363,0,15,15,15
24364,0,6,6,6
24365,0,26,26,26
24366,0,20,20,20
24367,0,5,5,5
24368,0,19,19,19
24369,0,19,19,19
24370,0,19,19,19
24371,0,6,6,6
24372,0,11,11,11
24373,0,20,20,20
24374,0,20,20,20
24375,0,5,5,5
24376,0,20,20,20
24377,0,18,18,18
24378,0,11,11,11
24379,0,19,19,19
24380,0,19,19,19
24381,0,26,26,26
24382,0,19,19,19
24383,0,13,13,13
24384,0,27,27,27
24385,0,4,4,4
24386,0,19,19,19
24387,0,19,19,19
24388,0,1,1,1
24389,0,19,19,19
24390,0,19,19,19
24391,0,1,1,1
24392,0,19,19,19
24393,0,27,27,27
24394,0,19,19,19
24395,0,22,22,22
24396,0,22,3,14
24397,0,26,26,26
24398,0,19,19,19
24399,0,8,8,8
24400,0,14,14,14
24401,0,13,13,13
24402,0,19,0,0
24403,0,19,19,19
24404,0,6,6,6
24405,0,19,19,19
24406,0,19,19,19
24407,0,3,3,3
24408,0,26,19,26
24409,0,25,25,25
24410,0,11,11,11
24411,0,26,26,26
24412,0,16,16,16
24413,0,19,19,19
24414,0,19,19,19
24415,0,12,12,12
24416,0,1,1,1
24417,0,11,11,11
24418,0,24,24,24
24419,0,6,6,6
24420,0,22,22,22
24421,0,26,26,26
24422,0,14,14,14
24423,0,20,20,20
24424,0,26,9,26
24425,0,16,16,16
24426,0,22,22,22
24427,0,20,20,20
24428,0,19,19,19
24429,0,20,20,20
24430,0,5,5,5
24431,0,22,6,6
24432,0,13,13,13
24433,0,19,19,19
24434,0,11,11,11
24435,0,19,19,19
24436,0,26,26,24
24437,0,6,6,6
24438,0,20,20,20
24439,0,18,18,18
24440,0,20,20,20
24441,0,18,18,18
24442,0,15,15,15
24443,0,11,11,11
24444,0,9,9,9
24445,0,26,26,26
24446,0,22,22,22
24447,0,19,22,22
24448,0,26,26,26
24449,0,22,22,22
24450,0,16,16,16
24451,0,11,16,16
24452,0,16,16,16
24453,0,20,20,20
24454,0,26,26,26
24455,0,5,20,20
24456,0,16,16,16
24457,0,16,16,16
24458,0,20,20,20
24459,0,8,8,8
24460,0,9,20,20
24461,0,22,22,22
24462,0,15,15,15
24463,0,11,11,11
24464,0,16,11,11
24465,0,1,1,1
24466,0,22,22,22
24467,0,19,19,19
24468,0,19,19,19
24469,0,19,19,19
24470,0,3,3,3
24471,0,18,18,18
24472,0,19,19,19
24473,0,20,20,20
24474,0,26,26,26
24475,0,11,11,11
24476,0,20,20,20
24477,0,19,19,19
24478,0,25,25,25
24479,0,24,24,24
24480,0,19,19,19
24481,0,26,26,26
24482,0,26,26,26
24483,0,11,11,11
24484,0,20,20,20
24485,0,1,1,1
24486,0,14,14,14
24487,0,11,11,11
24488,0,5,5,5
24489,0,14,11,14
24490,0,27,27,27
24491,0,19,19,19
24492,0,11,11,11
24493,0,1,1,1
24494,0,20,20,20
24495,0,26,26,26
24496,0,25,25,25
24497,0,19,19,19
24498,0,27,27,27
24499,0,26,26,26
24500,0,1,1,1
24501,0,6,6,6
24502,0,26,26,26
24503,0,19,19,19
24504,0,20,20,20
24505,0,18,18,18
24506,0,20,20,20
24507,0,24,24,24
24508,0,3,4,4
24509,0,3,3,3
24510,0,20,20,20
24511,0,25,25,25
24512,0,20,20,20
24513,0,5,5,5
24514,0,19,19,19
24515,0,19,19,19
24516,0,26,26,26
24517,0,19,19,19
24518,0,0,0,0
24519,0,5,5,5
24520,0,22,22,22
24521,0,3,25,25
24522,0,11,11,11
24523,0,13,13,13
24524,0,19,19,19
24525,0,20,20,20
24526,0,19,19,19
24527,0,19,19,19
24528,0,6,6,6
24529,0,20,20,20
24530,0,1,22,18
24531,0,19,19,19
24532,0,19,19,19
24533,0,19,19,19
24534,0,3,3,3
24535,0,19,19,19
24536,0,3,4,4
24537,0,2,2,2
24538,0,8,16,11
24539,0,26,26,26
24540,0,14,19,14
24541,0,20,20,20
24542,0,5,5,5
24543,0,6,6,20
24544,0,19,19,19
24545,0,20,20,20
24546,0,26,26,26
24547,0,1,1,1
24548,0,20,20,20
24549,0,19,19,19
24550,0,19,19,19
24551,0,6,14,14
24552,0,26,26,26
24553,0,20,20,20
24554,0,13,13,13
24555,0,25,25,25
24556,0,19,15,15
24557,0,19,19,19
24558,0,18,18,18
24559,0,27,27,27
24560,0,22,22,22
24561,0,11,11,11
24562,0,22,22,22
24563,0,19,19,19
24564,0,8,8,8
24565,0,20,20,20
24566,0,20,20,20
24567,0,22,22,22
24568,0,22,22,22
24569,0,13,13,13
24570,0,19,19,8
24571,0,24,24,24
24572,0,19,19,19
24573,0,3,3,3
24574,0,19,19,19
24575,0,10,10,10
24576,0,19,19,19
24577,0,19,19,19
24578,0,6,6,6
24579,0,24,24,24
24580,0,5,5,20
24581,0,6,6,6
24582,0,24,24,24
24583,0,19,19,19
24584,0,6,6,6
24585,0,14,14,14
24586,0,8,8,8
24587,0,26,26,26
24588,0,22,19,22
24589,0,19,19,19
24590,0,19,19,19
24591,0,19,19,19
24592,0,19,22,22
24593,0,19,19,19
24594,0,22,22,22
24595,0,11,11,11
24596,0,19,19,19
24597,0,19,19,19
24598,0,3,3,3
24599,0,11,11,11
24600,0,20,20,20
24601,0,19,19,19
24602,0,19,6,19
24603,0,26,5,5
24604,0,22,22,22
24605,0,19,19,3
24606,0,5,5,5
24607,0,10,10,10
24608,0,19,19,19
24609,0,19,19,19
24610,0,0,0,0
24611,0,19,19,19
24612,0,9,9,9
24613,0,22,22,22
24614,0,19,19,19
24615,0,19,19,19
24616,0,20,20,20
24617,0,19,19,19
24618,0,15,15,15
24619,0,24,13,13
24620,0,6,6,6
24621,0,11,14,11
24622,0,26,3,26
24623,0,26,26,26
24624,0,22,19,22
24625,0,6,6,6
24626,0,24,3,3
24627,0,11,11,11
24628,0,19,19,19
24629,0,26,26,26
24630,0,0,3,26
24631,0,22,22,22
24632,0,26,26,26
24633,0,22,22,22
24634,0,16,16,16
24635,0,19,19,19
24636,0,19,19,19
24637,0,6,6,6
24638,0,20,5,20
24639,0,14,14,14
24640,0,3,3,3
24641,0,0,0,0
24642,0,26,26,26
24643,0,19,19,19
24644,0,25,25,25
24645,0,19,19,19
24646,0,6,22,22
24647,0,8,8,8
24648,0,19,19,19
24649,0,24,24,24
24650,0,11,11,11
24651,0,19,19,19
24652,0,3,3,3
24653,0,19,19,19
24654,0,19,19,19
24655,0,11,11,11
24656,0,19,19,8
24657,0,13,13,13
24658,0,19,19,19
24659,0,14,14,14
24660,0,22,22,22
24661,0,6,6,6
24662,0,19,26,19
24663,0,25,25,25
24664,0,19,19,19
24665,0,20,20,20
24666,0,19,19,19
24667,0,19,19,19
24668,0,16,16,16
24669,0,22,22,22
24670,0,24,24,24
24671,0,18,18,18
24672,0,26,26,26
24673,0,15,15,15
24674,0,26,26,26
24675,0,9,9,9
24676,0,3,3,3
24677,0,26,26,26
24678,0,11,11,11
24679,0,19,19,19
24680,0,19,19,19
24681,0,6,3,6
24682,0,20,20,20
24683,0,18,6,6
24684,0,6,6,6
24685,0,25,25,25
24686,0,26,26,26
24687,0,19,19,19
24688,0,0,0,0
24689,0,19,19,19
24690,0,7,7,7
24691,0,11,11,11
24692,0,15,15,15
24693,0,19,19,19
24694,0,19,19,19
24695,0,11,11,11
24696,0,11,14,14
24697,0,21,21,21
24698,0,19,19,19
24699,0,19,19,19
24700,0,19,19,19
24701,0,19,19,19
24702,0,24,24,24
24703,0,19,19,19
24704,0,11,11,11
24705,0,24,24,24
24706,0,20,20,20
24707,0,16,16,16
24708,0,19,11,19
24709,0,19,19,19
24710,0,3,3,3
24711,0,17,17,17
24712,0,19,19,19
24713,0,19,19,19
24714,0,19,15,15
24715,0,19,19,19
24716,0,19,19,19
24717,0,19,19,19
24718,0,20,20,20
24719,0,18,18,18
24720,0,21,21,21
24721,0,5,20,5
24722,0,15,15,15
24723,0,19,19,19
24724,0,22,22,22
24725,0,20,20,20
24726,0,19,19,19
24727,0,20,20,20
24728,0,24,24,24
24729,0,19,19,19
24730,0,19,19,19
24731,0,19,19,19
24732,0,20,20,20
24733,0,19,19,19
24734,0,6,22,22
24735,0,19,19,19
24736,0,3,3,3
24737,0,22,22,22
24738,0,19,19,19
24739,0,22,22,22
24740,0,6,4,4
24741,0,20,20,20
24742,0,11,11,11
24743,0,19,19,19
24744,0,6,6,6
24745,0,19,19,19
24746,0,12,12,12
24747,0,25,25,19
24748,0,22,22,22
24749,0,3,19,19
24750,0,19,19,19
24751,0,26,26,26
24752,0,24,24,24
24753,0,19,19,19
24754,0,11,11,11
24755,0,14,14,14
24756,0,24,24,24
24757,0,1,1,1
24758,0,11,11,11
24759,0,26,26,26
24760,0,8,8,8
24761,0,3,3,3
24762,0,16,16,16
24763,0,26,26,26
24764,0,19,19,19
24765,0,19,19,19
24766,0,19,19,19
24767,0,8,8,8
24768,0,3,8,3
24769,0,25,25,25
24770,0,18,18,18
24771,0,19,19,19
24772,0,19,19,19
24773,0,2,2,2
24774,0,11,11,11
24775,0,26,14,3
24776,0,19,19,19
24777,0,19,19,19
24778,0,8,8,11
24779,0,26,26,26
24780,0,11,11,11
24781,0,19,19,19
24782,0,19,19,19
24783,0,19,19,19
24784,0,19,19,19
24785,0,19,19,19
24786,0,11,11,11
24787,0,20,20,20
24788,0,26,26,26
24789,0,26,26,26
24790,0,19,19,19
24791,0,11,11,11
24792,0,7,7,7
24793,0,16,16,16
24794,0,26,26,26
24795,0,26,26,26
24796,0,19,19,19
24797,0,11,11,11
24798,0,20,20,20
24799,0,11,11,11
24800,0,19,19,19
24801,0,20,20,20
24802,0,5,5,5
24803,0,24,24,24
24804,0,20,20,20
24805,0,19,19,19
24806,0,3,14,20
24807,0,19,19,19
24808,0,22,22,22
24809,0,19,19,19
24810,0,20,20,20
24811,0,8,8,8
24812,0,19,19,19
24813,0,20,6,20
24814,0,0,0,0
24815,0,26,26,26
24816,0,19,19,19
24817,0,19,19,19
24818,0,22,22,22
24819,0,22,22,22
24820,0,22,14,14
24821,0,11,11,11
24822,0,1,1,1
24823,0,19,3,19
24824,0,20,20,20
24825,0,20,22,20
24826,0,11,11,11
24827,0,11,11,11
24828,0,11,11,11
24829,0,11,11,11
24830,0,27,27,27
24831,0,3,3,3
24832,0,14,14,14
24833,0,17,17,17
24834,0,19,19,19
24835,0,19,19,19
24836,0,20,20,20
24837,0,19,19,19
24838,0,22,22,22
24839,0,20,20,20
24840,0,16,16,16
24841,0,20,20,20
24842,0,9,9,9
24843,0,14,14,14
24844,0,26,26,26
24845,0,22,22,22
24846,0,20,20,20
24847,0,19,19,19
24848,0,19,19,19
24849,0,19,19,19
24850,0,14,14,14
24851,0,11,11,11
24852,0,19,19,19
24853,0,19,19,19
24854,0,11,11,11
24855,0,19,19,19
24856,0,3,3,3
24857,0,1,1,1
24858,0,6,6,6
24859,0,20,20,20
24860,0,25,25,25
24861,0,19,19,19
24862,0,22,22,22
24863,0,8,8,8
24864,0,3,3,3
24865,0,4,4,4
24866,0,19,19,19
24867,0,20,20,20
24868,0,26,26,26
24869,0,20,20,20
24870,0,10,10,10
24871,0,24,24,24
24872,0,19,19,19
24873,0,9,9,9
24874,0,13,19,13
24875,0,19,19,19
24876,0,19,19,19
24877,0,11,19,11
24878,0,8,11,11
24879,0,19,19,19
24880,0,19,19,19
24881,0,20,20,20
24882,0,26,26,26
24883,0,6,6,15
24884,0,25,25,25
24885,0,11,11,11
24886,0,11,11,11
24887,0,11,11,11
24888,0,25,25,25
24889,0,16,16,16
24890,0,19,19,19
24891,0,24,24,24
24892,0,6,6,6
24893,0,19,19,19
24894,0,26,3,26
24895,0,19,19,19
24896,0,20,20,20
24897,0,13,13,13
24898,0,13,13,13
24899,0,19,19,19
24900,0,26,26,26
24901,0,20,20,20
24902,0,16,16,16
24903,0,1,1,1
24904,0,19,19,19
24905,0,19,19,19
24906,0,24,24,24
24907,0,11,11,11
24908,0,1,1,1
24909,0,9,9,9
24910,0,22,22,22
24911,0,25,25,25
24912,0,25,3,3
24913,0,19,19,19
24914,0,20,20,20
24915,0,8,8,11
24916,0,19,19,19
24917,0,19,19,19
24918,0,19,19,19
24919,0,22,22,22
24920,0,14,14,14
24921,0,19,19,19
24922,0,16,16,16
24923,0,0,0,0
24924,0,5,5,7
24925,0,19,19,19
24926,0,19,24,19
24927,0,19,19,19
24928,0,26,26,26
24929,0,14,14,14
24930,0,24,24,1
24931,0,0,0,0
24932,0,6,6,6
24933,0,19,19,19
24934,0,19,19,19
24935,0,12,3,3
24936,0,5,5,5
24937,0,19,19,19
24938,0,24,24,24
24939,0,25,25,25
24940,0,25,25,25
24941,0,1,1,1
24942,0,25,25,25
24943,0,11,11,11
24944,0,19,19,19
24945,0,5,5,5
24946,0,17,17,17
24947,0,8,8,8
24948,0,22,22,22
24949,0,19,19,19
24950,0,2,2,2
24951,0,19,19,19
24952,0,19,19,19
24953,0,19,19,19
24954,0,3,3,3
24955,0,13,13,13
24956,0,24,24,24
24957,0,19,19,19
24958,0,22,22,22
24959,0,19,19,19
24960,0,19,19,19
24961,0,12,12,12
24962,0,15,15,15
24963,0,6,6,6
24964,0,22,22,22
24965,0,6,15,15
24966,0,20,20,20
24967,0,19,19,19
24968,0,11,19,11
24969,0,25,21,10
24970,0,18,18,18
24971,0,24,24,24
24972,0,19,19,19
24973,0,22,22,22
24974,0,24,19,19
24975,0,18,18,18
24976,0,19,19,19
24977,0,20,20,20
24978,0,1,1,1
24979,0,1,1,1
24980,0,6,6,6
24981,0,9,9,9
24982,0,19,19,19
24983,0,12,12,12
24984,0,11,11,11
24985,0,20,20,20
24986,0,17,11,17
24987,0,6,6,6
24988,0,3,3,3
24989,0,23,23,23
24990,0,19,19,19
24991,0,22,22,22
24992,0,3,3,3
24993,0,25,25,25
24994,0,11,11,11
24995,0,26,26,26
24996,0,11,11,11
24997,0,19,19,19
24998,0,26,26,26
24999,0,18,18,18
25000,0,11,11,11
25001,0,26,26,24
25002,0,26,19,19
25003,0,26,26,26
25004,0,6,3,20
25005,0,1,1,1
25006,0,9,9,9
25007,0,3,3,3
25008,0,3,3,3
25009,0,21,21,21
25010,0,26,26,26
25011,0,26,26,26
25012,0,15,24,15
25013,0,20,20,20
25014,0,19,19,19
25015,0,24,24,24
25016,0,22,22,22
25017,0,5,5,5
25018,0,19,19,19
25019,0,19,19,19
25020,0,19,19,19
25021,0,19,19,19
25022,0,8,8,8
25023,0,26,26,26
25024,0,26,19,19
25025,0,22,22,22
25026,0,22,22,22
25027,0,11,11,11
25028,0,19,19,19
25029,0,3,3,3
25030,0,20,20,20
25031,0,6,6,6
25032,0,26,26,26
25033,0,22,22,22
25034,0,8,8,8
25035,0,8,8,8
25036,0,20,20,20
25037,0,19,19,19
25038,0,26,26,26
25039,0,11,11,11
25040,0,24,24,24
25041,0,19,19,19
25042,0,19,19,19
25043,0,19,19,19
25044,0,19,19,19
25045,0,19,19,19
25046,0,19,19,19
25047,0,8,8,8
25048,0,19,19,19
25049,0,3,25,3
25050,0,19,19,19
25051,0,19,19,19
25052,0,13,13,13
25053,0,19,19,19
25054,0,19,19,19
25055,0,15,15,15
25056,0,4,4,4
25057,0,18,18,18
25058,0,8,8,11
25059,0,19,19,19
25060,0,19,19,19
25061,0,1,1,1
25062,0,16,16,16
25063,0,2,2,2
25064,0,15,15,15
25065,0,22,22,22
25066,0,19,19,19
25067,0,26,26,26
25068,0,19,19,19
25069,0,19,19,19
25070,0,20,19,19
25071,0,19,19,19
25072,0,13,13,13
25073,0,19,19,19
25074,0,19,19,19
25075,0,19,19,19
25076,0,19,19,19
25077,0,20,20,20
25078,0,19,19,19
25079,0,24,13,24
25080,0,13,13,13
25081,0,20,20,20
25082,0,19,19,19
25083,0,19,19,19
25084,0,8,8,8
25085,0,19,19,19
25086,0,19,19,19
25087,0,12,12,12
25088,0,19,19,19
25089,0,26,26,26
25090,0,24,24,24
25091,0,11,11,11
25092,0,0,0,0
25093,0,19,19,19
25094,0,24,24,24
25095,0,22,14,22
25096,0,19,19,19
25097,0,19,19,19
25098,0,20,20,20
25099,0,11,11,11
25100,0,20,20,20
25101,0,15,15,15
25102,0,5,23,6
